0.000000000000000000e+00,4.000000000000000000e+01,4.741357500000001224e+00,9.617607499999996534e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+01,4.741357500000001224e+00,9.617607499999996534e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.900000000000000000e+01,4.693187179487180671e+00,9.551523076923075450e+00,0.000000000000000000e+00
3.000000000000000000e+00,3.800000000000000000e+01,4.683986842105263726e+00,9.421621052631575566e+00,0.000000000000000000e+00
4.000000000000000000e+00,3.600000000000000000e+01,4.641336111111112217e+00,9.400783333333329495e+00,0.000000000000000000e+00
5.000000000000000000e+00,4.900000000000000000e+01,4.692189795918368489e+00,9.473685714285712933e+00,1.400000000000000000e+01
6.000000000000000000e+00,4.800000000000000000e+01,4.679172916666667348e+00,9.487922916666665429e+00,0.000000000000000000e+00
7.000000000000000000e+00,4.600000000000000000e+01,4.686350000000000016e+00,9.373445652173913345e+00,0.000000000000000000e+00
8.000000000000000000e+00,4.400000000000000000e+01,4.719852272727273146e+00,9.393536363636364683e+00,0.000000000000000000e+00
9.000000000000000000e+00,4.000000000000000000e+01,4.758792500000000203e+00,9.368817500000000464e+00,0.000000000000000000e+00
1.000000000000000000e+01,3.400000000000000000e+01,4.730652941176470172e+00,9.121270588235292465e+00,0.000000000000000000e+00
1.100000000000000000e+01,4.000000000000000000e+01,4.504029999999998424e+00,9.361575000000000202e+00,9.000000000000000000e+00
1.200000000000000000e+01,3.500000000000000000e+01,4.513039999999999274e+00,9.358548571428572771e+00,0.000000000000000000e+00
1.300000000000000000e+01,3.000000000000000000e+01,4.521976666666666311e+00,9.222913333333336183e+00,0.000000000000000000e+00
1.400000000000000000e+01,2.500000000000000000e+01,4.342039999999999900e+00,9.207627999999999702e+00,0.000000000000000000e+00
1.500000000000000000e+01,2.200000000000000000e+01,4.388272727272727103e+00,9.267922727272726036e+00,0.000000000000000000e+00
1.600000000000000000e+01,2.100000000000000000e+01,4.324347619047618885e+00,9.157628571428571007e+00,0.000000000000000000e+00
1.700000000000000000e+01,2.200000000000000000e+01,4.299918181818181750e+00,8.909177272727271557e+00,4.000000000000000000e+00
1.800000000000000000e+01,2.100000000000000000e+01,4.258823809523810233e+00,8.893319047619048234e+00,0.000000000000000000e+00
1.900000000000000000e+01,1.900000000000000000e+01,4.203447368421052488e+00,9.177478947368420847e+00,0.000000000000000000e+00
2.000000000000000000e+01,1.600000000000000000e+01,4.255425000000000679e+00,9.314356249999997672e+00,0.000000000000000000e+00
2.100000000000000000e+01,1.500000000000000000e+01,4.370293333333334473e+00,9.197020000000000195e+00,0.000000000000000000e+00
2.200000000000000000e+01,1.300000000000000000e+01,4.364169230769230801e+00,8.932515384615383525e+00,0.000000000000000000e+00
2.300000000000000000e+01,1.400000000000000000e+01,4.499678571428570528e+00,8.054799999999998406e+00,4.000000000000000000e+00
2.400000000000000000e+01,1.300000000000000000e+01,4.687376923076922886e+00,7.623130769230767712e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.300000000000000000e+01,4.687376923076922886e+00,7.623130769230767712e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.200000000000000000e+01,4.467191666666666450e+00,7.807933333333331838e+00,0.000000000000000000e+00
2.700000000000000000e+01,1.100000000000000000e+01,4.662145454545454371e+00,7.670481818181817957e+00,0.000000000000000000e+00
2.800000000000000000e+01,1.000000000000000000e+01,4.641560000000000130e+00,7.347539999999999516e+00,0.000000000000000000e+00
2.900000000000000000e+01,1.000000000000000000e+01,4.688909999999999023e+00,5.436570000000000569e+00,3.000000000000000000e+00
3.000000000000000000e+01,1.000000000000000000e+01,4.688909999999999023e+00,5.436570000000000569e+00,0.000000000000000000e+00
3.100000000000000000e+01,9.000000000000000000e+00,4.560499999999999332e+00,5.392333333333334089e+00,0.000000000000000000e+00
3.200000000000000000e+01,8.000000000000000000e+00,4.478800000000000558e+00,5.606875000000000497e+00,0.000000000000000000e+00
3.300000000000000000e+01,8.000000000000000000e+00,4.478800000000000558e+00,5.606875000000000497e+00,0.000000000000000000e+00
3.400000000000000000e+01,7.000000000000000000e+00,4.541600000000000747e+00,4.939385714285714712e+00,0.000000000000000000e+00
3.500000000000000000e+01,1.000000000000000000e+01,4.613480000000000913e+00,4.376829999999999998e+00,3.000000000000000000e+00
3.600000000000000000e+01,1.000000000000000000e+01,4.613480000000000913e+00,4.376829999999999998e+00,0.000000000000000000e+00
3.700000000000000000e+01,9.000000000000000000e+00,4.813044444444444458e+00,4.147366666666666646e+00,0.000000000000000000e+00
3.800000000000000000e+01,8.000000000000000000e+00,4.577774999999999928e+00,4.145312500000000178e+00,0.000000000000000000e+00
3.900000000000000000e+01,7.000000000000000000e+00,4.912799999999999834e+00,3.202671428571428613e+00,0.000000000000000000e+00
4.000000000000000000e+01,6.000000000000000000e+00,4.716083333333333627e+00,2.996399999999999952e+00,0.000000000000000000e+00
4.100000000000000000e+01,9.000000000000000000e+00,4.756288888888889232e+00,3.374166666666666536e+00,3.000000000000000000e+00
4.200000000000000000e+01,9.000000000000000000e+00,4.756288888888889232e+00,3.374166666666666536e+00,0.000000000000000000e+00
4.300000000000000000e+01,9.000000000000000000e+00,4.756288888888889232e+00,3.374166666666666536e+00,0.000000000000000000e+00
