0.000000000000000000e+00,4.000000000000000000e+01,4.962552499999999256e+00,1.025375500000000173e+01,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+01,4.962552499999999256e+00,1.025375500000000173e+01,0.000000000000000000e+00
2.000000000000000000e+00,3.900000000000000000e+01,4.930135897435897085e+00,1.023464102564102696e+01,0.000000000000000000e+00
3.000000000000000000e+00,3.800000000000000000e+01,4.861884210526316252e+00,1.017759736842105234e+01,0.000000000000000000e+00
4.000000000000000000e+00,3.700000000000000000e+01,4.837778378378378541e+00,1.016084324324324584e+01,0.000000000000000000e+00
5.000000000000000000e+00,5.000000000000000000e+01,4.648872000000000781e+00,1.001272799999999918e+01,1.400000000000000000e+01
6.000000000000000000e+00,4.800000000000000000e+01,4.653247916666667372e+00,9.906968749999998991e+00,0.000000000000000000e+00
7.000000000000000000e+00,4.600000000000000000e+01,4.662441304347827220e+00,9.949458695652172224e+00,0.000000000000000000e+00
8.000000000000000000e+00,4.400000000000000000e+01,4.622234090909091542e+00,9.900906818181816504e+00,0.000000000000000000e+00
9.000000000000000000e+00,4.300000000000000000e+01,4.636674418604652459e+00,9.860906976744184149e+00,0.000000000000000000e+00
1.000000000000000000e+01,4.100000000000000000e+01,4.615848780487805669e+00,9.772582926829263883e+00,0.000000000000000000e+00
1.100000000000000000e+01,4.000000000000000000e+01,4.405165000000001996e+00,9.282977499999997661e+00,6.000000000000000000e+00
1.200000000000000000e+01,3.600000000000000000e+01,4.349194444444444585e+00,9.328069444444444969e+00,0.000000000000000000e+00
1.300000000000000000e+01,3.100000000000000000e+01,4.239906451612903915e+00,9.381693548387096016e+00,0.000000000000000000e+00
1.400000000000000000e+01,2.700000000000000000e+01,4.177940740740740289e+00,9.372411111111111026e+00,0.000000000000000000e+00
1.500000000000000000e+01,2.600000000000000000e+01,4.228657692307692173e+00,9.465961538461538538e+00,0.000000000000000000e+00
1.600000000000000000e+01,2.000000000000000000e+01,4.158685000000000187e+00,8.748780000000000001e+00,0.000000000000000000e+00
1.700000000000000000e+01,2.500000000000000000e+01,4.388144000000000489e+00,7.941692000000001528e+00,8.000000000000000000e+00
1.800000000000000000e+01,2.100000000000000000e+01,4.482247619047619480e+00,7.423423809523809425e+00,0.000000000000000000e+00
