0.000000000000000000e+00,6.000000000000000000e+01,1.304371666666666707e+00,2.961641666666667394e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.900000000000000000e+01,1.309530508474576305e+00,2.966261016949153451e+00,0.000000000000000000e+00
2.000000000000000000e+00,5.800000000000000000e+01,1.314867241379310547e+00,2.982458620689655948e+00,0.000000000000000000e+00
3.000000000000000000e+00,5.800000000000000000e+01,1.314867241379310547e+00,2.982458620689655948e+00,0.000000000000000000e+00
4.000000000000000000e+00,5.800000000000000000e+01,1.314867241379310547e+00,2.982458620689655948e+00,0.000000000000000000e+00
5.000000000000000000e+00,5.800000000000000000e+01,1.314867241379310547e+00,2.982458620689655948e+00,0.000000000000000000e+00
6.000000000000000000e+00,5.800000000000000000e+01,1.314867241379310547e+00,2.982458620689655948e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.800000000000000000e+01,1.314867241379310547e+00,2.982458620689655948e+00,0.000000000000000000e+00
8.000000000000000000e+00,5.800000000000000000e+01,1.314867241379310547e+00,2.982458620689655948e+00,0.000000000000000000e+00
9.000000000000000000e+00,5.800000000000000000e+01,1.314867241379310547e+00,2.982458620689655948e+00,0.000000000000000000e+00
1.000000000000000000e+01,5.800000000000000000e+01,1.314867241379310547e+00,2.982458620689655948e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.160000000000000000e+02,1.467558620689655813e+00,3.137446551724138999e+00,5.800000000000000000e+01
1.200000000000000000e+01,1.120000000000000000e+02,1.432728571428571795e+00,3.161910714285715240e+00,0.000000000000000000e+00
1.300000000000000000e+01,1.090000000000000000e+02,1.427669724770642246e+00,3.190333944954129475e+00,0.000000000000000000e+00
1.400000000000000000e+01,1.080000000000000000e+02,1.431629629629630251e+00,3.185002777777778959e+00,0.000000000000000000e+00
1.500000000000000000e+01,1.080000000000000000e+02,1.431629629629630251e+00,3.185002777777778959e+00,0.000000000000000000e+00
1.600000000000000000e+01,1.080000000000000000e+02,1.431629629629630251e+00,3.185002777777778959e+00,0.000000000000000000e+00
1.700000000000000000e+01,1.510000000000000000e+02,1.412712582781457504e+00,2.948947019867551589e+00,4.300000000000000000e+01
1.800000000000000000e+01,1.480000000000000000e+02,1.417427702702703352e+00,2.962877027027028376e+00,0.000000000000000000e+00
1.900000000000000000e+01,1.460000000000000000e+02,1.415199315068493835e+00,2.953478082191782317e+00,0.000000000000000000e+00
2.000000000000000000e+01,1.450000000000000000e+02,1.413388965517242024e+00,2.917166206896553149e+00,0.000000000000000000e+00
2.100000000000000000e+01,1.440000000000000000e+02,1.416259722222222850e+00,2.906747222222223481e+00,0.000000000000000000e+00
2.200000000000000000e+01,1.440000000000000000e+02,1.416259722222222850e+00,2.906747222222223481e+00,0.000000000000000000e+00
2.300000000000000000e+01,2.140000000000000000e+02,1.515982242990654871e+00,2.955078504672897566e+00,7.000000000000000000e+01
2.400000000000000000e+01,2.130000000000000000e+02,1.509196244131455922e+00,2.963464788732394606e+00,0.000000000000000000e+00
2.500000000000000000e+01,2.100000000000000000e+02,1.512502857142857815e+00,2.966383333333334260e+00,0.000000000000000000e+00
2.600000000000000000e+01,2.060000000000000000e+02,1.522454368932039559e+00,2.955729126213593183e+00,0.000000000000000000e+00
2.700000000000000000e+01,2.050000000000000000e+02,1.525002926829268857e+00,2.935813170731708333e+00,0.000000000000000000e+00
2.800000000000000000e+01,2.040000000000000000e+02,1.527576470588235980e+00,2.945302450980392894e+00,0.000000000000000000e+00
2.900000000000000000e+01,2.810000000000000000e+02,1.551904982206406158e+00,2.865641992882562494e+00,7.800000000000000000e+01
3.000000000000000000e+01,2.770000000000000000e+02,1.546185559566787049e+00,2.836243682310469527e+00,0.000000000000000000e+00
3.100000000000000000e+01,2.740000000000000000e+02,1.527728832116788338e+00,2.827170802919708237e+00,0.000000000000000000e+00
3.200000000000000000e+01,2.700000000000000000e+02,1.526511481481481525e+00,2.810317407407407764e+00,0.000000000000000000e+00
3.300000000000000000e+01,2.650000000000000000e+02,1.536326792452830103e+00,2.796263773584906076e+00,0.000000000000000000e+00
3.400000000000000000e+01,2.620000000000000000e+02,1.540319847328244229e+00,2.773267557251909210e+00,0.000000000000000000e+00
3.500000000000000000e+01,3.910000000000000000e+02,1.590983887468031099e+00,2.738742966751918750e+00,1.290000000000000000e+02
3.600000000000000000e+01,3.810000000000000000e+02,1.591807349081365563e+00,2.730975065616798148e+00,0.000000000000000000e+00
3.700000000000000000e+01,3.720000000000000000e+02,1.587624731182796456e+00,2.696542204301075163e+00,0.000000000000000000e+00
3.800000000000000000e+01,3.650000000000000000e+02,1.590142739726027488e+00,2.682203561643835332e+00,0.000000000000000000e+00
3.900000000000000000e+01,3.620000000000000000e+02,1.589567127071823238e+00,2.647263259668508173e+00,0.000000000000000000e+00
4.000000000000000000e+01,3.570000000000000000e+02,1.594351540616246510e+00,2.623433893557422625e+00,0.000000000000000000e+00
4.100000000000000000e+01,5.070000000000000000e+02,1.667719723865878967e+00,2.583685207100591796e+00,1.520000000000000000e+02
4.200000000000000000e+01,4.900000000000000000e+02,1.660313877551021555e+00,2.541028775510203008e+00,0.000000000000000000e+00
4.300000000000000000e+01,4.720000000000000000e+02,1.649547457627119407e+00,2.521491525423727786e+00,0.000000000000000000e+00
4.400000000000000000e+01,4.560000000000000000e+02,1.661690570175439419e+00,2.508873026315788124e+00,0.000000000000000000e+00
4.500000000000000000e+01,4.440000000000000000e+02,1.662007882882883925e+00,2.507468693693693851e+00,0.000000000000000000e+00
4.600000000000000000e+01,4.340000000000000000e+02,1.667514516129033453e+00,2.499734562211981093e+00,0.000000000000000000e+00
4.700000000000000000e+01,6.140000000000000000e+02,1.699095114006515805e+00,2.496484690553748997e+00,1.900000000000000000e+02
4.800000000000000000e+01,5.960000000000000000e+02,1.707803187919464394e+00,2.505109899328861189e+00,0.000000000000000000e+00
4.900000000000000000e+01,5.770000000000000000e+02,1.712741941074524599e+00,2.478435875216639772e+00,0.000000000000000000e+00
5.000000000000000000e+01,5.550000000000000000e+02,1.714406846846848076e+00,2.433996936936938749e+00,0.000000000000000000e+00
5.100000000000000000e+01,5.370000000000000000e+02,1.720960148975792414e+00,2.438433705772813820e+00,0.000000000000000000e+00
5.200000000000000000e+01,5.240000000000000000e+02,1.719394274809161072e+00,2.421675190839696512e+00,0.000000000000000000e+00
5.300000000000000000e+01,7.430000000000000000e+02,1.752042395693138355e+00,2.425146567967699340e+00,2.320000000000000000e+02
5.400000000000000000e+01,7.230000000000000000e+02,1.743158644536654922e+00,2.440035546334717420e+00,0.000000000000000000e+00
5.500000000000000000e+01,6.990000000000000000e+02,1.735329327610874106e+00,2.412779685264664131e+00,0.000000000000000000e+00
5.600000000000000000e+01,6.710000000000000000e+02,1.727915350223548252e+00,2.386341579731743323e+00,0.000000000000000000e+00
5.700000000000000000e+01,6.390000000000000000e+02,1.716632237871674738e+00,2.372842097026602648e+00,0.000000000000000000e+00
5.800000000000000000e+01,6.160000000000000000e+02,1.722495454545454496e+00,2.329942694805192449e+00,0.000000000000000000e+00
5.900000000000000000e+01,8.650000000000000000e+02,1.777262543352600810e+00,2.374881502890174190e+00,2.700000000000000000e+02
6.000000000000000000e+01,8.290000000000000000e+02,1.775562726176115325e+00,2.368487334137514999e+00,0.000000000000000000e+00
6.100000000000000000e+01,7.900000000000000000e+02,1.769561392405063494e+00,2.366388734177214292e+00,0.000000000000000000e+00
6.200000000000000000e+01,7.530000000000000000e+02,1.772173173970784221e+00,2.375964940239043255e+00,0.000000000000000000e+00
6.300000000000000000e+01,7.240000000000000000e+02,1.775778176795580698e+00,2.355309116022098692e+00,0.000000000000000000e+00
